Poll Date,Area,Area Code,Area URL,Seat,Party,Party ID,Name,Address,Postcode
2014-05-26,East Midlands,E15000004,http://statistics.data.gov.uk/doc/statistical-geography/E15000004,1,
2014-05-26,East Midlands,E15000004,http://statistics.data.gov.uk/doc/statistical-geography/E15000004,2,
2014-05-26,East Midlands,E15000004,http://statistics.data.gov.uk/doc/statistical-geography/E15000004,3,
2014-05-26,East Midlands,E15000004,http://statistics.data.gov.uk/doc/statistical-geography/E15000004,4,
2014-05-26,East Midlands,E15000004,http://statistics.data.gov.uk/doc/statistical-geography/E15000004,5,
2014-05-26,East Midlands,E15000004,http://statistics.data.gov.uk/doc/statistical-geography/E15000004,6,
